,Index,Id,Name,Location,OZONE_PPM,EpochTime,PM2_5_daily_max,PM2_5_daily_mean,OZONE,CO_PPM,PM25B_UG_M3_daily_mean,OZONE_PPM_daily_median,CO_PPB,PM25B_UG_M3,OZONE_daily_max,OZONE2_PPM,NO_PPB,OZONE_daily_mean,PM25T_UG_M3,PM2_5,OZONE2_PPM_daily_median,PM25B_UG_M3_daily_max,OZONE_PPM_daily_max,SO2_PPB,OZONE_PPM_daily_mean,OZONE_daily_median,PM25B_UG_M3_daily_median,PM10_UG_M3,PM2_5_daily_median,OZONE2_PPM_daily_mean,NO2_PPB,OZONE2_PPM_daily_max,PM10B_UG_M3,Latitude,Longitude,Time
4511,4511,23,Flag Plaza ACHD,[40.443367# -79.990293],,1473989400,,,,0.2,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/15/16 21:30
4512,4512,23,Flag Plaza ACHD,[40.443367# -79.990293],,1473993000,,,,0.1,,,,,,,,,,,,,,,,,,4,,,,,,40.443367,-79.990293,9/15/16 22:30
4513,4513,23,Flag Plaza ACHD,[40.443367# -79.990293],,1473996600,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/15/16 23:30
4514,4514,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474000200,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/16/16 00:30
4515,4515,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474003800,,,,0.2,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/16/16 01:30
4516,4516,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474007400,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/16/16 02:30
4517,4517,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474011000,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/16/16 03:30
4518,4518,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474014600,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/16/16 04:30
4519,4519,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474018200,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/16/16 05:30
4520,4520,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474021800,,,,0.3,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/16/16 06:30
4521,4521,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474025400,,,,0.4,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/16/16 07:30
4522,4522,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474029000,,,,0.4,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/16/16 08:30
4523,4523,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474032600,,,,0.4,,,,,,,,,,,,,,,,,,30,,,,,,40.443367,-79.990293,9/16/16 09:30
4524,4524,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474036200,,,,0.5,,,,,,,,,,,,,,,,,,43,,,,,,40.443367,-79.990293,9/16/16 10:30
4525,4525,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474039800,,,,0.2,,,,,,,,,,,,,,,,,,35,,,,,,40.443367,-79.990293,9/16/16 11:30
4526,4526,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474043400,,,,0.2,,,,,,,,,,,,,,,,,,22,,,,,,40.443367,-79.990293,9/16/16 12:30
4527,4527,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474047000,,,,0.1,,,,,,,,,,,,,,,,,,17,,,,,,40.443367,-79.990293,9/16/16 13:30
4528,4528,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474050600,,,,0.1,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/16/16 14:30
4529,4529,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474054200,,,,0.1,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/16/16 15:30
4530,4530,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474057800,,,,0.2,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/16/16 16:30
4531,4531,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474061400,,,,0.2,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/16/16 17:30
4532,4532,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474065000,,,,0.2,,,,,,,,,,,,,,,,,,25,,,,,,40.443367,-79.990293,9/16/16 18:30
4533,4533,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474068600,,,,0.2,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/16/16 19:30
4534,4534,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474072200,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/16/16 20:30
4535,4535,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474075800,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/16/16 21:30
4536,4536,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474079400,,,,0.1,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/16/16 22:30
4537,4537,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474083000,,,,0.2,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/16/16 23:30
4538,4538,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474086600,,,,0.2,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/17/16 00:30
4539,4539,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474090200,,,,0.2,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/17/16 01:30
4540,4540,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474093800,,,,0.2,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/17/16 02:30
4541,4541,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474097400,,,,0.2,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/17/16 03:30
4542,4542,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474101000,,,,0.2,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/17/16 04:30
4543,4543,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474104600,,,,0.1,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/17/16 05:30
4544,4544,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474108200,,,,0.2,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/17/16 06:30
4545,4545,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474111800,,,,0.2,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/17/16 07:30
4546,4546,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474115400,,,,0.2,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/17/16 08:30
4547,4547,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474119000,,,,0.2,,,,,,,,,,,,,,,,,,22,,,,,,40.443367,-79.990293,9/17/16 09:30
4548,4548,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474122600,,,,0.2,,,,,,,,,,,,,,,,,,24,,,,,,40.443367,-79.990293,9/17/16 10:30
4549,4549,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474126200,,,,0.2,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/17/16 11:30
4550,4550,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474129800,,,,0.2,,,,,,,,,,,,,,,,,,21,,,,,,40.443367,-79.990293,9/17/16 12:30
4551,4551,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474133400,,,,0.2,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/17/16 13:30
4552,4552,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474137000,,,,0.2,,,,,,,,,,,,,,,,,,17,,,,,,40.443367,-79.990293,9/17/16 14:30
4553,4553,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474140600,,,,0.2,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/17/16 15:30
4554,4554,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474144200,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/17/16 16:30
4555,4555,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474147800,,,,0.2,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/17/16 17:30
4556,4556,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474151400,,,,0.2,,,,,,,,,,,,,,,,,,23,,,,,,40.443367,-79.990293,9/17/16 18:30
4557,4557,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474155000,,,,0.3,,,,,,,,,,,,,,,,,,21,,,,,,40.443367,-79.990293,9/17/16 19:30
4558,4558,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474158600,,,,0.3,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/17/16 20:30
4559,4559,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474162200,,,,0.3,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/17/16 21:30
4560,4560,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474165800,,,,0.3,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/17/16 22:30
4561,4561,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474169400,,,,0.3,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/17/16 23:30
4562,4562,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474173000,,,,0.2,,,,,,,,,,,,,,,,,,10,,,,,,40.443367,-79.990293,9/18/16 00:30
4563,4563,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474176600,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/18/16 01:30
4564,4564,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474180200,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/18/16 02:30
4565,4565,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474183800,,,,0.2,,,,,,,,,,,,,,,,,,10,,,,,,40.443367,-79.990293,9/18/16 03:30
4566,4566,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474187400,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/18/16 04:30
4567,4567,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474191000,,,,0.1,,,,,,,,,,,,,,,,,,7,,,,,,40.443367,-79.990293,9/18/16 05:30
4568,4568,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474194600,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/18/16 06:30
4569,4569,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474198200,,,,0.2,,,,,,,,,,,,,,,,,,10,,,,,,40.443367,-79.990293,9/18/16 07:30
4570,4570,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474201800,,,,0.2,,,,,,,,,,,,,,,,,,10,,,,,,40.443367,-79.990293,9/18/16 08:30
4571,4571,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474205400,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/18/16 09:30
4572,4572,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474209000,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/18/16 10:30
4573,4573,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474212600,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/18/16 11:30
4574,4574,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474216200,,,,0.2,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/18/16 12:30
4575,4575,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474219800,,,,0.2,,,,,,,,,,,,,,,,,,10,,,,,,40.443367,-79.990293,9/18/16 13:30
4576,4576,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474223400,,,,0.2,,,,,,,,,,,,,,,,,,6,,,,,,40.443367,-79.990293,9/18/16 14:30
4577,4577,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474227000,,,,0.2,,,,,,,,,,,,,,,,,,10,,,,,,40.443367,-79.990293,9/18/16 15:30
4578,4578,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474230600,,,,0.2,,,,,,,,,,,,,,,,,,8,,,,,,40.443367,-79.990293,9/18/16 16:30
4579,4579,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474234200,,,,0.2,,,,,,,,,,,,,,,,,,7,,,,,,40.443367,-79.990293,9/18/16 17:30
4580,4580,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474237800,,,,0.2,,,,,,,,,,,,,,,,,,8,,,,,,40.443367,-79.990293,9/18/16 18:30
4581,4581,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474241400,,,,0.2,,,,,,,,,,,,,,,,,,8,,,,,,40.443367,-79.990293,9/18/16 19:30
4582,4582,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474245000,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/18/16 20:30
4583,4583,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474248600,,,,0.3,,,,,,,,,,,,,,,,,,14,,,,,,40.443367,-79.990293,9/18/16 21:30
4584,4584,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474252200,,,,0.2,,,,,,,,,,,,,,,,,,8,,,,,,40.443367,-79.990293,9/18/16 22:30
4585,4585,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474255800,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/18/16 23:30
4586,4586,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474259400,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/19/16 00:30
4587,4587,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474263000,,,,0.2,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/19/16 01:30
4588,4588,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474266600,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/19/16 02:30
4589,4589,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474270200,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/19/16 03:30
4590,4590,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474273800,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/19/16 04:30
4591,4591,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474277400,,,,0.2,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/19/16 05:30
4592,4592,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474281000,,,,0.2,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/19/16 06:30
4593,4593,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474284600,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/19/16 07:30
4594,4594,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474288200,,,,0.3,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/19/16 08:30
4595,4595,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474291800,,,,0.3,,,,,,,,,,,,,,,,,,22,,,,,,40.443367,-79.990293,9/19/16 09:30
4596,4596,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474295400,,,,0.3,,,,,,,,,,,,,,,,,,21,,,,,,40.443367,-79.990293,9/19/16 10:30
4597,4597,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474299000,,,,0.2,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/19/16 11:30
4598,4598,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474302600,,,,0.2,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/19/16 12:30
4599,4599,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474306200,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,40.443367,-79.990293,9/19/16 13:30
4600,4600,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474309800,,,,0.2,,,,,,,,,,,,,,,,,,2,,,,,,40.443367,-79.990293,9/19/16 14:30
4601,4601,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474313400,,,,0.2,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/19/16 15:30
4602,4602,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474317000,,,,0.1,,,,,,,,,,,,,,,,,,12,,,,,,40.443367,-79.990293,9/19/16 16:30
4603,4603,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474320600,,,,0.2,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/19/16 17:30
4604,4604,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474324200,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/19/16 18:30
4605,4605,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474327800,,,,0.2,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/19/16 19:30
4606,4606,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474331400,,,,0.4,,,,,,,,,,,,,,,,,,25,,,,,,40.443367,-79.990293,9/19/16 20:30
4607,4607,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474335000,,,,0.4,,,,,,,,,,,,,,,,,,28,,,,,,40.443367,-79.990293,9/19/16 21:30
4608,4608,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474338600,,,,0.4,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/19/16 22:30
4609,4609,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474342200,,,,0.4,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/19/16 23:30
4610,4610,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474345800,,,,0.4,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/20/16 00:30
4611,4611,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474349400,,,,0.3,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/20/16 01:30
4612,4612,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474353000,,,,0.3,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/20/16 02:30
4613,4613,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474356600,,,,0.3,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/20/16 03:30
4614,4614,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474360200,,,,0.3,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/20/16 04:30
4615,4615,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474363800,,,,0.3,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/20/16 05:30
4616,4616,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474367400,,,,0.3,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/20/16 06:30
4617,4617,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474371000,,,,0.5,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/20/16 07:30
4618,4618,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474374600,,,,0.6,,,,,,,,,,,,,,,,,,25,,,,,,40.443367,-79.990293,9/20/16 08:30
4619,4619,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474378200,,,,0.6,,,,,,,,,,,,,,,,,,35,,,,,,40.443367,-79.990293,9/20/16 09:30
4620,4620,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474381800,,,,0.5,,,,,,,,,,,,,,,,,,42,,,,,,40.443367,-79.990293,9/20/16 10:30
4621,4621,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474385400,,,,0.3,,,,,,,,,,,,,,,,,,14,,,,,,40.443367,-79.990293,9/20/16 11:30
4622,4622,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474389000,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,40.443367,-79.990293,9/20/16 12:30
4623,4623,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474392600,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,40.443367,-79.990293,9/20/16 13:30
4624,4624,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474396200,,,,0.1,,,,,,,,,,,,,,,,,,9,,,,,,40.443367,-79.990293,9/20/16 14:30
4625,4625,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474399800,,,,0.1,,,,,,,,,,,,,,,,,,2,,,,,,40.443367,-79.990293,9/20/16 15:30
4626,4626,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474403400,,,,0.1,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/20/16 16:30
4627,4627,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474407000,,,,0.1,,,,,,,,,,,,,,,,,,15,,,,,,40.443367,-79.990293,9/20/16 17:30
4628,4628,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474410600,,,,0.1,,,,,,,,,,,,,,,,,,14,,,,,,40.443367,-79.990293,9/20/16 18:30
4629,4629,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474414200,,,,0.2,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/20/16 19:30
4630,4630,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474417800,,,,0.3,,,,,,,,,,,,,,,,,,31,,,,,,40.443367,-79.990293,9/20/16 20:30
4631,4631,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474421400,,,,0.4,,,,,,,,,,,,,,,,,,27,,,,,,40.443367,-79.990293,9/20/16 21:30
4632,4632,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474425000,,,,0.4,,,,,,,,,,,,,,,,,,21,,,,,,40.443367,-79.990293,9/20/16 22:30
4633,4633,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474428600,,,,0.4,,,,,,,,,,,,,,,,,,22,,,,,,40.443367,-79.990293,9/20/16 23:30
4634,4634,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474432200,,,,0.4,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/21/16 00:30
4635,4635,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474435800,,,,0.3,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/21/16 01:30
4636,4636,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474439400,,,,0.3,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/21/16 02:30
4637,4637,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474443000,,,,0.4,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/21/16 03:30
4638,4638,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474446600,,,,0.3,,,,,,,,,,,,,,,,,,18,,,,,,40.443367,-79.990293,9/21/16 04:30
4639,4639,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474450200,,,,0.3,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/21/16 05:30
4640,4640,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474453800,,,,0.3,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/21/16 06:30
4641,4641,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474457400,,,,0.4,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/21/16 07:30
4642,4642,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474461000,,,,0.5,,,,,,,,,,,,,,,,,,26,,,,,,40.443367,-79.990293,9/21/16 08:30
4643,4643,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474464600,,,,0.4,,,,,,,,,,,,,,,,,,27,,,,,,40.443367,-79.990293,9/21/16 09:30
4644,4644,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474468200,,,,0.3,,,,,,,,,,,,,,,,,,25,,,,,,40.443367,-79.990293,9/21/16 10:30
4645,4645,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474471800,,,,0.3,,,,,,,,,,,,,,,,,,23,,,,,,40.443367,-79.990293,9/21/16 11:30
4646,4646,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474475400,,,,0.3,,,,,,,,,,,,,,,,,,21,,,,,,40.443367,-79.990293,9/21/16 12:30
4647,4647,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474479000,,,,0.2,,,,,,,,,,,,,,,,,,8,,,,,,40.443367,-79.990293,9/21/16 13:30
4648,4648,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474482600,,,,0.2,,,,,,,,,,,,,,,,,,10,,,,,,40.443367,-79.990293,9/21/16 14:30
4649,4649,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474486200,,,,0.2,,,,,,,,,,,,,,,,,,13,,,,,,40.443367,-79.990293,9/21/16 15:30
4650,4650,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474489800,,,,0.2,,,,,,,,,,,,,,,,,,26,,,,,,40.443367,-79.990293,9/21/16 16:30
4651,4651,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474493400,,,,0.2,,,,,,,,,,,,,,,,,,26,,,,,,40.443367,-79.990293,9/21/16 17:30
4652,4652,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474497000,,,,0.2,,,,,,,,,,,,,,,,,,16,,,,,,40.443367,-79.990293,9/21/16 18:30
4653,4653,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474500600,,,,0.2,,,,,,,,,,,,,,,,,,19,,,,,,40.443367,-79.990293,9/21/16 19:30
4654,4654,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474504200,,,,0.3,,,,,,,,,,,,,,,,,,28,,,,,,40.443367,-79.990293,9/21/16 20:30
4655,4655,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474507800,,,,0.4,,,,,,,,,,,,,,,,,,29,,,,,,40.443367,-79.990293,9/21/16 21:30
4656,4656,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474511400,,,,0.4,,,,,,,,,,,,,,,,,,25,,,,,,40.443367,-79.990293,9/21/16 22:30
4657,4657,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474515000,,,,0.4,,,,,,,,,,,,,,,,,,28,,,,,,40.443367,-79.990293,9/21/16 23:30
4658,4658,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474518600,,,,0.4,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/22/16 00:30
4659,4659,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474522200,,,,0.8,,,,,,,,,,,,,,,,,,14,,,,,,40.443367,-79.990293,9/22/16 01:30
4660,4660,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474525800,,,,0.4,,,,,,,,,,,,,,,,,,20,,,,,,40.443367,-79.990293,9/22/16 02:30
4661,4661,23,Flag Plaza ACHD,[40.443367# -79.990293],,1474529400,,,,0.4,,,,,,,,,,,,,,,,,,11,,,,,,40.443367,-79.990293,9/22/16 03:30
